,Characters,Quotes
18583,Fry,Why does everything I date run away  I love Leela always and forever  And if I loved Robot Leela too
18584,Fry,well thats only cause she had so much of real Leela in her  I thought she loved me too but obviously I was wrong as usual
18585,Leela,Wrong again  You were right
18586,Fry,Leela  Leela Leela
18587,Leela,Leela Leela  Ive been thinking Fry if I lost you I dont think I could stand it either  Id probably build a copy of you too  As long as RoboLeelas not a jealous type like me thing will wor
18588,Robot Leela,Ill kill you you slutclops  Heeya  Hes mine
18589,Leela,Oh back off missy
18590,Amy,Somebody do something  Here take this
18591,Fry,A gun  DDo I really need to
18592,Leela,Shoot her  Shes the robot
18593,Robot Leela,No shoot her  Shes the human
18594,Fry,ButBut how do I know whos the human and whos the robot
18595,Leela,We just told you
18596,Robot Leela,Yeah you idiot
18597,Fry,Okay Fine If youre gonna be like that Im not shooting anyone
18598,Fry,Im a robot too
18599,Zoidberg,Aha  That explains this growth on your drive shaft
18600,Robot Fry,But how is this possible
18601,Farnsworth,Who knows  Oh I do  Allow me to explain what really happened the day the ship crashed
18602,Fry,Ill protect you Leela  My love is stronger than the vast majority of explosions
18603,Farnsworth,"Fry did in fact save Leela though at a terrible cost to himself  I tossed him into the stem cells but he just bubbled away like phlegm on a hot sidewalk

Farnsworth"
18604,Farnsworth,then uploaded his personality from the urinal surveillance tapes
18605,Fry,I sure love Leela
18606,Farnsworth,Alas in recreating Frys adorable jelly belly she had overstuffed him with copper wadding
18607,Farnsworth,The inevitable static discharged electrocuted Leela and destroyed both of their shortterm memories
18608,Robot Fry,So thats why Im so amazed by these things I already knew
18609,Farnsworth,What could I do  I hung up Leela with the other bone bags and went to procure the final ingredient for my stem cell brew
18610,Robot Fry,Professor my Fryfros all frizzy
18611,Leela,My god I cant believe Ill never see that particular Fry again
18612,Fry,Hey wheres my shoes
18613,Robot Fry,Fry
18614,Fry,Oh Im sorry I didnt realize I was already here Wait whats with all the Leelas
18615,Robot Fry,Trust me dont ask
18616,Fry,Okay dork Listen Im gonna hit the urinal maybe talk about myself a little bit then
18617,Robot Leela,Hang on  Its time to sort things out  The truth is I love Fry  That Fry
18618,Robot Fry,And I love Leela  Any Leela
18619,Robot Leela,Were robots and were in love Lets ditch these meat jackets
18620,Robot Fry,Whoa cool
18621,Robot Fry,Hasta la vista wiener
18622,Robot Leela,Well be backfor our stuff
18623,Amy,Why did their voices change
18624,Farnsworth,Thats the one thing well never truly understand
18625,Fry,Uh this is a bit awkward  Or is it
18626,Leela,Im not sure I lost track around the second robot
18627,Fry,Well you know how I feel  I waited for you for a thousand years  I can wait a little longer
18628,Bender,Pffft  What a load of mush  Ive had it
18629,Amy,Hes gonna blow
18630,Farnsworth,Party Bender  Party for your life
18631,Bender,No chance hot pants  Id rather die and kill all of you than party for one more millisecond
18632,Leela,The cyclops eater
18633,Bender,Hold on mac  It aint like that
18634,Bender,Geez whats it take to kill me
18635,Farnsworth,Bender you blew out your excess capacity  Youre cured
18636,Bender,Oh sweet mercy  My hellish nightmare is over I never have to party again
18637,Fry,Well thats that then  Were back everyone
18638,Bender,Party
18639,Zapp,Wheeee
18640,Transition Announcer,And now The Transcredible Exploits of Zapp Brannigan  Brought to you by Bartleys Rocket Wax
18641,Zapp,I wax my rocket every day
18642,Emperor Chop Chop,No one can save you now Leela
18643,Leela Actress,Well what about Zapp Brannigan
18644,Emperor Chop Chop,Well obviously Zapp Brannigan can save you but  Zapp Brannigan
18645,Zapp,So Emperor Chop Chop once again we meet at last Drop that space gun or Ill shoot  Like so
18646,Leela Actress,Oh Zapp  Tie me back up and ravish me
18647,Zapp,Id like to Leela  So I will
18648,Zapp,Ooh yeah shake it baby Shake it like   I surrender and volunteer for treason
18649,Kif,Emergency summons from the President captain
18650,Zapp,Oh its you  Just let me freshen up  Computer captains musk
18651,Zapp,The long dramatic corridor  Thats never a good sign
18652,Scanner,"Glove recognized Proceed Mrs Eisenhower

Zapp"
18653,Nixon,At ease Brannigan
18654,Nixon,What youre about to see is highly classified Reptillicus hit the thingy
18655,Nixon,nan
18656,Zapp,Whys it still blurry
18657,Kif,Thats all the resolution we have Making it bigger doesnt make it clearer
18658,Zapp,It does on CSI
18659,Nixon,They fought back with advance military hardware but it was like shooting BBs at Bebe Rebozo
18660,Zapp,That poor brave hardware
18661,Nixon,The sphere then fired some kind of hellish blackout ray  Erased that planet like eighteen minutes of incriminating tape
18662,Zapp,Oh I just wish I understood why  Why I should care
18663,Nixon,Because the death sphere is now on course for Earth Rowrowooooooo
18664,Zapp,My god were defenseless Like fish in a barrel
18665,Nixon,Options
18666,Zapp,My instinct is to hide in this barrel  Like the wily fish
18667,Nixon,Then were down to our last hope  A radical new weapon built by a visionary scientist I once dismissed as crazy
18668,Farnsworth,Lets see how crazy I am now Nixon  The correct answer is
18669,Nixon,Alright Professor Sock it to me
18670,Farnsworth,Top secret news everyone Ive developed a tiny oneman stealth fighter thats virtually undetectable
18671,Zapp,How undetectable
18672,Farnsworth,Its right in front of you
18673,Zapp,to believe
18674,Bender,But how exactly is this Happy Meal toy gonna destroy a giant death sphere
18675,Farnsworth,From within  This ship should be able to sneak undetected through the spheres one vulnerable opening
18676,Hermes,What vulnerable opening
18677,Farnsworth,All death spheres have one vulnerable opening
18678,Zoidberg,Well sure but whos brave enough to fly into something we all keep calling a death sphere
18679,NIxon,I say Brannigan
18680,Zapp,I say no
18681,Leela,I say me
18682,Nixon,I say Leela
18683,Leela,I say yes
18684,Fry,I say no
18685,Zapp,I say Leela too
18686,Leela,I say yes again
18687,Zapp,I say I shall join her
18688,Leela,But its only a oneman craftI say
18689,Zapp,Therell only be one man  Me  How would you feel if I rode rear as your personal tail gunner
18690,Leela,Creeped out
18691,Zapp,Then its decided
18692,Leela,Are you sure I have to sit in your lap
18693,Zapp,Itll help us achieve maximum thrust
18694,Fry,Also this picture to remember me by
18695,Leela,You hold on to it  Ill be back soon
18696,Farnsworth,Activate stealth shielding
18697,Leela,Liftoff
18698,Zapp,Ill rodger that
18699,Fry,Did anyone else feel aroused and jealous and worried
18700,Bender,I havent felt much of anything since my guinea pig died
18701,Leela,Death sphere in range  Engaging holographic targeting   Activating the Force
18702,The Force,miles
18703,Zapp,Zapp to Leela
18704,Leela,We better whisper
18705,Zapp,Switching to pillow talk mode
18706,Leela,Look  What are those huge letters
18707,Zapp,VGINY Doesnt ring a bell
18708,Farnsworth,Hmmm
18709,Farnsworth,I dont like the looks of this VGINY  Does anyone recognize those call letters
18710,Hermes,Nope  Its not in the Janeways Guide either
18711,Farnsworth,Deciphering that ID code is critical  Ill be in the Chamber of Understanding
18712,Leela,This is it The moment we shouldve trained for
18713,Leela,Holy cr
18714,Zapp,Incoming yucky
18715,Leela,Firing pocket rocket
18716,Zapp,Dont panic Leela Go go go go go
18717,Leela,I hope this is the control stick
18718,Zapp,Captains Log
18719,Transition Announcer,And now back to The Transcredible Exploits of Zapp Brannigan
18720,Zapp,Chapter Two
18721,Zapp,Leela wake up I cant face this mysterious planet alone without you or someone like you
18722,Leela,Zapp  Zapp wake up
18723,Zapp,Leela Where are we
18724,Leela,We crashed on an uncharted planet  When I woke up I was pinned under this tree Can you help me
18725,Zapp,No one can move it Are you hurt
18726,Leela,No But Im so thirsty  This spacesuit is making me sweat like a sow
18727,Zapp,Me too We better strip them off and continue surviving au naturel
18728,Leela,Uh I suppose so
18729,Zapp,Here  We can cover ourselves with these sticky sapcovered leaves  Ill try to avert my eyes from your nudery
18730,Leela,You will  Eh whats the point Youll have to look sooner or later
18731,Zapp,Well I promise not to abuse the privilege For now I better scout around for food and water and help
18732,Leela,What a thoughtful and considerate thing to say  What the hells wrong with you
18733,Zapp,Im not quite sure Perhaps its the fresh air or a severe head injury  In any case Im off
18734,Leela,If you see any steaks thatd be good
18735,Fry,Why isnt Leela back yet  Do you think shes okay
18736,Bender,How should I know  And how come you never ask if Im okay  Im feelin a little neglected here
18737,Fry,Oh sorry Are you okay Bender
18738,Bender,Shut up
18739,Hermes,What difference does it make  When that death sphere gets to Earth well all be blown to Manwich meat
18740,Amy,Well I guess its time to indulge in some endoftheworld debauchery  Whos up for an orgy
18741,Zoidberg,Maybe a Parcheesi tournament
18742,Farnsworth,Belay that Parcheesi tournament Ive identified the death sphere We may yet have a faint hope of survival
18743,Zoidberg,Still a Parcheesi tournament
18744,Farnsworth,This is a top secret military satellite launched by the Air Force in 1998
18745,Farnsworth,And this is a top secret FCC satellite launched that same year to censor indecent TV programs
18746,Bender,Like The Pimpsons And Assarama
18747,Farnsworth,Precisely  However the satellites collided shortly after launch and were never heard from again
18748,Zoidberg,I found the board
18749,Farnsworth,Now Ive simulated that collision using Shrapnovision
18750,Fry,Granted all that makes perfect sense but why is this death sphere destroying planets
18751,Farnsworth,That makes the most sense of all  And finally that world that cant be mentioned in polite company
18752,Fry,You mean
18753,Amy,Aw
18754,Farnsworth,How dare you
18755,Amy,Shame on
18756,Hermes,So the death sphere is censoring indecent planets
18757,Farnsworth,Indeed  And were next if we cant keep it in our collective pants  Our sole hope is to persuade the people of Earth to abandon their smutty ways
18758,Amy,So the orgys off
18759,Leela,So thirsty  Why couldnt a water fountain have fallen on me
18760,Zapp,I couldnt find any water  But the moisture in these fruit and nut berries should sustain you
18761,Leela,Thank you
18762,Zapp,I climbed perilously high into the trees to pick them yet I saw no sign of intelligent life
18763,Leela,Bummer
18764,Zapp,Moreover the crash totally destroyed our ship
18765,Leela,So were stuck here until someone finds us
18766,Zapp,Alas that may never happen  Stealth technology makes the ship impossible to locate yet easy to stub your crotch on
18767,Leela,Well theres worse places to be marooned  Plenty of food mild climate
18768,Zapp,Its a veritable Garden of Eden
18769,Leela,It is
18770,Snake,Hello
18771,Leela,Did that snake say Hello
18772,Zapp,No were both delirious from dehydration
18773,Snake,Just like Adam and Eve
18774,Farnsworth,We can still save Earth  People are sure to clean up their act when presented with cold hard facts by rational folks like us
