,Characters,Quotes
13655,FARNSWORTH,Bad news everyone. You're not good enough to go on your next mission.
13656,FRY,Hooray!
13657,BENDER,Not good enough!
13658,LEELA,Why? Says who?
13659,FARNSWORTH,Because. And says me. It's an extremely dangerous mission that killed my last crew. And you're not nearly as good as them.
13660,FRY,Woohoo!
13661,BENDER,We live to suck another day!
13662,LEELA,We're just as good as any of those crews you sent to their deaths. What's the mission?
13663,FARNSWORTH,Collecting honey. Ordinary honey.
13664,LEELA,That doesn't sound so dangerous.
13665,FARNSWORTH,This is no ordinary honey. It's produced by vicious space bees. A single sting of their hideous neuro-toxin can cause instant death!
13666,HERMES,"And that's if you're not allergic! You don't wanna know what happens then, oh no no, God no!"
13667,FARNSWORTH,Your insides will boil out of your eye sockets like a science fair volcano!
13668,HERMES,I didn't want to know1
13669,FARNSWORTH,These bees are larger than most Buicks and twice as ugly!
13670,FRY,Larger than an American sedan?  How big is the honey comb?
13671,HERMES,Honey comb's big. Yeah yeah yeah.
13672,BENDER,It's not small?
13673,HERMES,No no no.
13674,LEELA,It'll take more than deadly deadly bees to keep us from doing our job. Come on boys!
13675,FRY,But Leela we're no good!
13676,LEELA,"Listen, I'm scared too. But I'm more scared of disappointing myself."
13677,FRY,I'm not scared of that at all!
13678,LEELA,Now bees communicate by dancing.
13679,FRY,"Like my parents. Oh wait, that was hitting!"
13680,LEELA,So this language cartridge will let you distract them.
13681,BENDER,Ah good! I always have thoughts and feelings that can only be expressed through dance! (in bee) You stink! Bender's great! Deal with it!
13682,LEELA,Bender quick! Waggle something!
13683,BENDER (IN BEE),Hello fellow bees. How's the abdomen? Swollen with nectar I trust?
13684,BEE (IN BEE),Duh!
13685,FRY,Leela let's turn back. There's absolutely no shame in wussing out.
13686,LEELA,"Relax, everything'll be fine!"
13687,FRY,Oh my God! The old Planet Express ship!
13688,LEELA,There's the black box!
13689,MAN [ON TAPE],"Captain, the bees have us surrounded! Oh the Professor was right, we're not as good as his old crew!"
13690,CAPTAIN [ON TAPE],Well I aim to prove him wrong! It'll take more than a few deadly deadly bees to -  Oh Lord!
13691,LEELA,"Uh, couldn't make that out. Too much static!"
13692,BENDER,Ew!
13693,LEELA,We found it! The honey comb hideout!
13694,FRY,Hey what's this goop?
13695,LEELA,Royal jelly. They feed it to the queen.
13696,FRY,Bees make honey and jelly? Huh. How come nothing humans make taste good? Help! I can't swim in jelly as far as I know!
13697,LEELA,Look!  It's a baby queen! Aww she's so cute! You adorable wittle itty bitty fuzzy wuzzy -
13698,FRY,Leela! Stop bonding and lets go! I got jelly in my underpants!
13699,LEELA,I'm taking this bee with us. With queen we can build a hive and make more honey ourselves. Let me just pack her a lunch and we'll go.
13700,BENDER (IN BEE),Pick up the pace lady! I'm sick of shaking my booty for these fat jerks!  I didn't mean you're all fat. Just fatso there.
13701,BEES (IN BEE),He insulted our fat queen!
13702,QUEEN (IN BEE),"You try keeping your figure after 10,000 kids!"
13703,LEELA,This is where we distinguish ourselves from the last crew. Activate emergency high speed self contained escape pack crisis response unit! Quick!
13704,LEELA,Good luck Bender!
13705,BENDER,I'm back baby!
13706,FRY,We made it! We're alive!
13707,LEELA,Burn on that old crew! The only things they did better than us were suck and die!
13708,FRY,Leela we got lucky this time but you should be more careful. I don't want anything to happen to you.
13709,LEELA,"Thanks, but I can look out for myself. Frankly I can smell danger a mile away."
13710,FRY,Look out!  You want her you'll have to go through me.
13711,LEELA,You call that a wound? That's a boo boo top! But thanks for trying to save me Fry! Fry?  He's...he's dead.
13712,BENDER (CRYING),Who will make Bender waffles just the way he likes them now?
13713,LEELA (CRYING),It was all my fault! He died because of me!
13714,FARNSWORTH,No no no no no no no.  I'm lying to make her feel better.
13715,LABARBARA,"Husband, can't you go anywhere without lighting something up?"
13716,HERMES,It's an old Jamaican accounting tradition. We burn his timecard. That way his zombie doesn't come back looking for his final paycheque.
13717,AMY,He looks so natural. It's funny to think he's clammed full of sawdust and preservatives.
13718,ZOIDBERG,I only wish I could have removed the stinger.
13719,PRIEST,"I barely knew Philip, but as a clergyman I have no problem telling his most intimate friends all about him."
13720,HERMES,Soothe us with sweet lies.
13721,PRIEST,It may comfort you to know that Fry's death took only 15 seconds. Yet the pain was so intense that it felt to him like 15 years. And it goes without saying that it caused him to empty his bowels.  We now commend Fry's body to the ages.
13722,AMY,He's walking on sunshine now.
13723,FARNSWORTH,This makes me the oldest member of my family.
13724,AMAZONIAN,Him do good snu-snu.
13725,BENDER,"All those times I said ""Kill all humans"" I'd always whisper ""except one."" And Fry was that one. And I never told him so."
13726,TERRY (DRAMATICALLY),Farewell from the world of tomorrow!
13727,LEELA (CRYING),They say a spoonful of space honey helps ease the pain.  It's good.  I feel funny. Haha funny!
13728,FRY,Leela?
13729,LEELA,Fry? I thought you were dead.
13730,FRY,"Nope, I'm better than ever. Before the accident I couldn't do this!"
13731,LEELA,Impressive! But it does sorta support my You-Are-Dead theory.
13732,FRY,Then I'll prove I'm alive! By telling you something only I could know. There's a surprise for you in my locker. I got it at a Swedish novelty shop before we left.
13733,LEELA,It's too beautiful to open! Can I open it?
13734,FRY,Sure. There's just one thing I want you to.
13735,LEELA,What?
13736,FRY,I want you to wake up.
13737,LEELA,Wake up? But I'm not -
13738,LEELA,In my dream Fry said he hid a gift for me in my locker. If it's true then he must still exist in some form.
13739,FARNSWORTH,"Oh course he still exists. As a frozen corpse in outer space!  Oh, I made myself sad."
13740,LEELA,"Well, here goes."
13741,ZOIDBERG,Bupkiss!
13742,BENDER,"Well, I feel better now. Pawning all the stuff in Fry's locker helped give me closure."
13743,LEELA,Was there anything in there that might have been a gift for me?
13744,BENDER,No. Nothing. Not at all. No way José! Here it is.
13745,LEELA,You took this from Fry's locker?
13746,BENDER,Hey the guy's dead! There's no law against grave robbing!
13747,LEELA,That proves it. Fry is alive somewhere and he's reaching me in my dreams.
13748,FARNSWORTH,Bullpies!
13749,FARNSWORTH,Lay down here and we'll do some tests. If Fry is out there then Leela's brain could be acting as a five pound ouija board.
13750,LEELA,Is this some sort of brain scanner?
13751,FARNSWORTH,"Some sort yes. In France it's called a ""guillotine."""
13752,LEELA,Professor! Can't you examine my brain without removing it?
13753,FARNSWORTH,Yes. Easily.
13754,BENDER,"Hey, what if Fry wasn't actually dead when we buried him? Y'know like Julia Roberts?"
13755,FARNSWORTH,Well I suppose there's a slim -  I don't believe it!
13756,LEELA,What is it? Is Fry alive in some other dimension or something?
13757,FARNSWORTH,"No. According to this gizmometer, Fry is dead and nothing can bring him back! Remarkable."
13758,LEELA,"But, my dream. Your science can't unprove that! How could I have know the gift was in Fry's locker?"
13759,HERMES,Easy! He told you about it before he died! And your grief roasted mind blocked it out.
13760,LEELA,Are you saying I'm going crazy?
13761,FARNSWORTH,"No no, no one's saying that! But I'm certainly thinking it loudly."
13762,FRY,"Hi Leela! I'm just gonna keep talking, even if you can't hear me. Blah blah blah, blah blah blah blah blah."
13763,LEELA,"Shut up, I can hear you. The Professor says you're just a dream."
13764,FRY,Oh yeah?  Could a dream take you dancing in an illusion garden?
13765,LEELA,"Well yes, technically. It's still very sweet of you."
13766,FRY,Then what if we shared a sleigh ride across the ice fields of Hiperia?
13767,LEELA,Oh Fry you must be alive! I've never been treated so romantically by my own imagination before!
13768,FRY,"Here, take my jacket. You look a little cold."
13769,LEELA,Thank you. It's all so beautiful I forgot how many hundreds of degrees zero it must be. I just wish I could convince the others you're alive.
13770,FRY,You can. All you have to do is wake up.
13771,LEELA,No no! Don't say that! This is real!
13772,LEELA,Not another dream!  Fry's jacket! The one he was buried in! My dream was real! He's alive!
13773,BENDER,That's better!
13774,LEELA,Fry's alive! I have proof!
13775,BENDER,You do not!
13776,HERMES,"I'm from Jamaica, the show-me island. So show me you're blowing it out your fanny."
13777,LEELA,But he gave me his jacket. Look.
13778,FARNSWORTH,That's not Fry's jacket. Fry's jacket is red! That's your jacket. An off the rack lime green affair.
13779,LEELA,But Fry...his jacket...and when I woke up it was on me.
13780,HERMES,"You're under a lot of guilt stress Leela. Here, work it off."
13781,LEELA [SQUEEZING],I am not under stress dammit!
13782,LEELA,What?
13783,AMY,I said everything's going to be alright.
13784,LEELA,Oh. Maybe I am freaking out a little.
13785,BENDER,A little? You're screwier than my Aunt Rita! And she's a screw!
13786,LEELA,I need to calm down. I'd better take some more of that space honey.
13787,FARNSWORTH,You've been taking space honey? Be careful you purple haired imbecile!
13788,ZOIDBERG,"One spoonful calms you down, two spoonfuls help you sleep, but three spoonfuls, you'll go into a sleep and never wake up! Never!"
13789,BENDER (AMY'S VOICE),Never!
13790,LEELA,"One spoonful to calm me down.  OK, I've got a pretty good calm going! Two spoonfuls to help me sleep.  Uh oh, still awake. I guess one more spoonful couldn't hurt. Oh my gosh! I'd better get a sponge! Fry?  Is that you? I don't need a sponge!"
13791,FRY,Why and I sticky and naked? Did I miss something fun?
13792,FARNSWORTH,"Incredible! According to the gizmometer, Fry touched the royal jelly in the space hive, leaving an imprint of his DNA and brainwaves. Then, when it spilled on the couch, it recombined with trace amounts of Fry's hair and skin -"
13793,BENDER,And blood! Don't forget about Fry's blood!
13794,FARNSWORTH,"Yes Bender, thank you. In short, the various fluids Fry left in the couch caused the royal jelly to regenerate his entire being!"
13795,FRY,Neat!
13796,BENDER,This is great! My buddy's alive and his credit cards are valid again!  Lets go get hammered!
13797,ZOIDBERG,I should warn you: I'm a mean drunk.
13798,LEELA,"Fry, I'm so glad I didn't kill you."
13799,FRY,Me too.
13800,LEELA,Feeling responsible for your death was driving me mad. But now everything is alright.
13801,FRY,"Uh, not everything."
13802,LEELA,What? What do you mean?
13803,FRY,You have to wake up.
13804,LEELA,Wake up? Oh no! No! It can't be!
13805,LEELA,Poo.
13806,LEELA,"I'm cracking up. In my dreams I'm happy because Fry is alive, but when I'm awake my mind plays tricks on me."
13807,HERMES,Oh take it easy Leela.
13808,AMY,In every life we have some trouble.
13809,BENDER,But when you worry you make it double.
13810,FARNSWORTH (SINGING),The landlord says your rent is late...
13811,HERMES (SINGING),He might have to litigate.
13812,BENDER (SINGING),But don't worry!
13813,BEE (SINGING),Bee...
13814,FARNSWORTH (SINGING),...happy!
13815,ZOIDBERG (SINGING),"Ain't got no cash,"
13816,BEE (SINGING),Bee...
13817,ZOIDBERG (SINGING),...happy!
13818,HERMES (SINGING),Don't worry now Amy!
13819,AMY (SINGING),OK! I'm happy!
13820,BENDER (SINGING),Take us home Bender! Don't worry!
13821,BEE (SINGING),Bee...
13822,BENDER (SINGING),...happy!
13823,LEELA,"Uh, were you just singing?"
13824,BENDER,No I was telling you not to worry. I'm not allowed to sing - court order.
13825,LEELA,"I'll find Fry's coffin, take his corpse and keep it under my mattress to remind me he's really dead. That'll prove I'm not insane."
13826,LEELA,"OK, it's just an ordinary coffin. Containing my ordinary dead friend, who I killed."
13827,LEELA,What happened? Why am I in my apartment?
13828,LEELA,Stop it! Stop it!
13829,BENDER,You killed Fry!
13830,LEELA,"OK, I'm insane! But I'm still sane enough to know it.  The only time I feel alright is in my dreams. With you.  Three spoonfuls. Then I can dream forever.  One.  Two Here goes. Goodbye waking world."
13831,FRY'S PHOTO,"Leela! No!  Listen to me, you don't want to lie in bed like a vegetable and do nothing the rest of your life. I've tried it. Bedsores hurt!"
13832,LEELA (CRYING),Then what am I s'posed to do?
13833,FRY'S PHOTO,Fight it!
13834,LEELA (CRYING),I can't!
13835,FRY'S PHOTO,You can! The Leela I know doesn't give up this easily.
13836,LEELA,OK. I'll try.  Go away!
13837,FRY'S PHOTO,I don't know if you can hear me Leela but there's something I wanna tell you. I love you.
13838,LEELA (CRYING),I'm so scared Fry I don't know what to do.
13839,FRY'S PHOTO,Just wake up Leela. Please. Just wake up.
13840,LEELA (CRYING),I don't understand what you mean!
13841,FRY (CRYING),Just wake up. Please. Just wake up Leela.
13842,LEELA,Fry. You're alive!
13843,FRY,Leela! You're awake!
