,Characters,Quotes,Scenes,Fry,Other,Leela,Bender,Farnsworth,Hermes,Zoidberg,Amy,Zapp
24363,Other,"Thank you, Senator. A thoughtful and lucid answer.  Question two",2222,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24364,Other,No. It's junk science.,2222,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24365,Other,Two words,2222,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24366,Other,"Now, just a minute. These are important issues. We can't just reduce them to sound bites! According to reputable scientists–",2222,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24367,Other,"Exterior of a building which has a giant hot dog on it, at night. A sign reading",2223,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
24368,Other,Inside Travers' presidential headquarters. It is completely dark. A sign reading,2223,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
24369,Leela,Hello? I'd like to volunteer. Is anyone lurking?,2223,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
24370,Leela,"Hey, stop that.  Senator Travers? That's no way to win an election.",2223,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
24371,Other,I give up. No one cares about my message. I never should have used the same P.R. guy as One Hour Hot Dog!,2223,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
24372,Other,People will wait for something good.,2223,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
24373,Leela,"No, don't quit. You have great ideas. You just need to get them out there with social media. Look, I posted your debate video on Facebag.",2223,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
24374,Other,"10,000 views? That's more than most water-skiing squirrels get. You really think I have a chance?",2223,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
24375,Leela,"Absolutely. We just need to conceal your intelligence and honesty in a hipper, dumber package.",2223,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
24376,Other,"Well, what have I got to lose? I'm making you my new campaign manager.  You, out!",2223,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
24377,Other,You haven't heard the last of m–,2223,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
24378,Other,A title card reading,2224,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24379,Other,Election 3012. The choosening!,2224,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24380,Other,"As the Iowa caucus approaches, the state's hippest citizens turned out for an old-fashioned flash mob.",2224,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24381,Other,"Chris Travers got a bump in the new Hampshire polls today, where he simuldined in 250 diners at once via hologram.",2224,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24382,Other,This pie at this diner is the best pie.,2224,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24383,Other,"Chris Travers wins the South California primary handily, thanks to a series of well-placed cameo appearances.",2224,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24384,Other,A close-up of the front page of,2224,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24385,Other,"Super Tuesday is in the books, with Eurasia, Australia and Kentucky turning out in big numbers.",2224,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24386,Other,Exterior of Madison Cube Garden. Several people line up at its doors. A banner reading,2225,75.0,75.0,75.0,75.0,0.0,75.0,0.0,75.0,0.0
24387,Other,"And the first runner-up, who will take over if the nominee is caught with a dead girl, a live boy or any kind of sexy ghost...Mr. Greenland!",2225,75.0,75.0,75.0,75.0,0.0,75.0,0.0,75.0,0.0
24388,Leela,He won the nomination! We the people did it!,2225,75.0,75.0,75.0,75.0,0.0,75.0,0.0,75.0,0.0
24389,Hermes,"It wasn't ""we the people"". It was you the mutant. Your insightful nagging really won us over.",2225,75.0,75.0,75.0,75.0,0.0,75.0,0.0,75.0,0.0
24390,Fry,"Yeah. You explained his positions in a way even an idiot could understand. And that appealed to me, for whatever reason.",2225,75.0,75.0,75.0,75.0,0.0,75.0,0.0,75.0,0.0
24391,Leela,"Thanks, guys, but we have a lot of work ahead of us. If we're going to win the election, we've all got to get involved.",2225,75.0,75.0,75.0,75.0,0.0,75.0,0.0,75.0,0.0
24392,Fry,You said it!,2225,75.0,75.0,75.0,75.0,0.0,75.0,0.0,75.0,0.0
24393,Amy,That's right.,2225,75.0,75.0,75.0,75.0,0.0,75.0,0.0,75.0,0.0
24394,Bender,"If you want my opinion, Nixon's only chance to defeat Travers is with filthy lies, dirty tricks and good old Quaker thuggery.",2225,75.0,75.0,75.0,75.0,0.0,75.0,0.0,75.0,0.0
24395,Other,I'm not sure if it's safe to talk. Are you wearing a wire?,2226,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
24396,Bender,I'm 40% wire.,2226,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
24397,Other,"Excellent. Now, listen. We got to get some dirt on this Travers guy. Really McGovern him up. You know who McGovern was, right?",2226,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
24398,Other,I don't even know who you are.,2226,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
24399,Bender,"Hello, dirt.",2227,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
24400,Other,"Hey, what's that rifling sound?",2227,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
24401,Bender,Uh-oh. Bender,2228,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
24402,Other,"Exterior of a club named The Evening Nudes. The scene zooms out, revealing Bender at a nearby staircase. He unscrews one of his eyes and positions it facing the club. The camera view shifts to the perspective of Bender's unscrewed eyeball.",2229,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24403,Bender,In and out of the club 13 times in one night. That's a record.,2230,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
24404,Other,Where's Travers? All I see is you going in and out.,2230,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
24405,Bender,"Yeah, me. I set the record.",2230,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
24406,Other,This is as useless as those pictures you photoshopped. Bender,2230,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
24407,Other,"Well, you did manage to get a tremendous urine sample.",2230,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
24408,Bender,Let's not talk about that!,2230,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
24409,Bender,"'Is that you, big throat?",2231,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
24410,Other,In the flesh.,2231,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
24411,Bender,"Listen, I need some dirt on Senator Chris Travers.",2231,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
24412,Other,"How quaint. But I suppose I should do my part for political intercourse. Come closer, and I'll expose what I know.  There's nothing. He's as clean as a freshly waxed buttock.",2231,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
24413,Bender,Hey! Did you put your tongue in my ear?,2231,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
24414,Other,Certainly not. I don't have a tongue.,2231,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
24415,Bender,"Oh, good. 'Cause I don't have an ear.",2231,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
24416,Other,"Come on, come on, fall. Fall, damn it, fall!  Well? What did you get on Travers? Is he a draft dodger? Sex offender? Sex dodger?",2232,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
24417,Bender,"Nada. He's clean.  I'm sorry, but there's not one unusual thing about Senator Chris Zaxxar Travers.",2232,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
24418,Other,"Wait, wait. His middle name is Zaxxar? Sounds kind of alien. The voters hate aliens.",2232,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
24419,Bender,"They sure do, but this guy's as human as you or me.",2232,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
24420,Other,I don't care what he is. We'll start a rumour that he's an alien.,2232,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
24421,Bender,"Hey, yeah. That'll cost him votes!",2232,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
24422,Other,"Then, when he says he was born on this planet, we make him cough up his Earth certificate. Keep it on the news, put him on the defensive.",2232,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
24423,Other,And that's how you end hunger. Does anyone have any questions?,2233,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
24424,Bender,"I do, I do! Me, Bender!",2233,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
24425,Other,"Yes, the robot with the megaphone jumping up and down.",2233,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
24426,Bender,"I have a question for Senator C. Zaxxar Travers. Tell me, Zaxxar...Were you even born on earth?",2233,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
24427,Other,You Ruth Bader believe it!,2233,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
24428,Other,But–but...I...Of course I was born on Earth!,2233,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
24429,Bender,"Oh, really? Then we voters demand you release your Earth certificate so I can then claim it's a fake.",2233,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
24430,Other,I'm not going to dignify this preposterous charge. Are there any real questions?,2233,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
24431,Other,"Scoop Chang, fox quote-unquote news. Senator, in the last ten seconds, I've heard reports you weren't actually born on earth. Care to evade these compelling charges?",2233,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
24432,Other,"No. I mean, yes. I mean...",2233,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
24433,Leela,"Okay, let's nip this Earther movement in the bud by releasing your earth certificate. Where were you born?",2234,0.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
24434,Other,Our Lady of Patriotism Hospital.,2234,0.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
24435,Leela,"Patriotism, good! Where is it?",2234,0.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
24436,Other,Kenya.,2234,0.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
24437,Leela,Cradle of humanity!,2234,0.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
24438,Other,"Leela, this is just a stupid distraction from the issues. Please don't look for my Earth certificate.",2234,0.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
24439,Other,Hey! That was my favorite window. I better see what they want.,2234,0.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
24440,Other,"We want an earthling, not a dirty space thing!",2234,0.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
24441,Leela,Why are you rednecks doing this?,2234,0.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
24442,Other,"Leela, don't stereotype. Why are you yokels doing this?",2234,0.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
24443,Other,"I may be just a backwoods septic tank, but I've had it up to here with you foreigners.",2234,0.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
24444,Other,But I come from Earth.,2234,0.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
24445,Other,Then show us yer Earth whatchacallit! Long-form certificate of live birth!,2234,0.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
24446,Other,What would it take to convince you people? Would I have to have been born right before your eyes?,2234,0.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
24447,Other,It wouldn't hurts.,2234,0.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
24448,Bender,"Hit it, rubes!",2234,0.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
24449,Other,We don't want a foreigner! We want someone born here!,2234,0.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
24450,Bender,"Ah, I'm still working on that one.",2235,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
24451,Leela,"What's wrong with you? Why are you sabotaging a decent, honest candidate?",2235,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
24452,Bender,'Cause they won't let me near the Hoover Dam anymore!,2235,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
24453,Leela,What a bunch of xenophobes. It's time to find Senator Travers' earth certificate and put an end to this nonsense. Who wants to help me break into the hospital in Kenya?,2235,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
24454,Fry,I'll come. As long as there's no xenophobes there.,2235,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
24455,Bender,"I want to come, too.",2235,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
24456,Leela,You? Why?,2235,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
24457,Bender,To prove that I can put divisive partisan politics aside to participate in a break-in.,2235,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
24458,Other,A Kenyan jungle. A caption reading,2236,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
24459,Bender,Hospital ho!,2236,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
24460,Leela,Shh! It's a herd of night watchmen.,2237,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
24461,Leela,I don't understand. There's no earth certificate in here.,2237,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
24462,Other,"No, there isn't.  I told you not to look.",2237,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
24463,Fry,"So, you're not from Earth after all.",2237,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
24464,Other,Of course I'm from earth.,2237,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
24465,Leela,"Wait a second. There's no Earth certificate, but it does say your mother was admitted to the maternity ward...this morning!",2237,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
24466,Other,"I should have known the truth would come out sooner or later. The fact is, I really was born on earth...tomorrow. You see, I'm not from another planet. I'm from the future.",2237,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
24467,Fry,You're from the future?,2237,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
24468,Other,Exterior of Our Lady of Patriotism Hospital.,2238,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
24469,Leela,This is crazy! You're from the future?,2238,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
24470,Other,Yes. I was sent back from the year 3028 to prevent Nixon from getting elected.,2238,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
24471,Fry,"I was sent forward from the year 2000, but you don't hear me gassing on about it.",2238,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
24472,Leela,But why would it be so important to stop Nixon?,2238,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
24473,Other,"Because of the horrific events he's going to set in motion.  Oh, God. I can't bring myself to describe it!",2238,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
24474,Fry,"Oh, well. Want to hear about how I got frozen?",2238,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
24475,Other,Not really.,2238,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
24476,Other,"It all started with Nixon's promise to build an alien-proof fence around the solar system. Without cheap alien labour for menial jobs like harvesting crops, teaching math and curing disease, the economy collapsed.",2238,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
24477,Other,Starvation. Desperation. Despair.,2238,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
24478,Bender,"So far, so good. Then what?",2238,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
24479,Other,"Unable to feed the world's starving masses, Nixon took bold action.",2238,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
24480,Other,"In this time of crisis, I call upon the soylent major–I mean, silent majority.",2238,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
24481,Bender,Still good.,2238,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
24482,Other,"With the working class gone, robots were forced to do all the menial labor.",2238,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
24483,Other,"Before long, they rose up in revolt. Led by a bending unit named B.B. Rodriguez.",2238,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
24484,Bender,Wait...I know a robot named B.B. Rodriguez!,2238,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
24485,Bender,"Wait...I am a robot named B.B. Rodriguez! So, I become ruler of earth?",2238,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
24486,Other,Indeed.,2238,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
24487,Bender,"In your face, high school guidance counselor!",2238,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
24488,Other,"The robots crushed our most treasured monuments and celebrities, but they couldn't crush the human spirit. We went into hiding, and after careful research, located a xeroxed copy of an ancient time travel code.",2238,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
24489,Other,"Though I was only 15, mankind entrusted me with its last remaining suit and tie and sent me back in time.",2238,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
24490,Other,"I would be raised by my grandparents, somehow get into Harvard law school, become a community organizer, a senator and finally...defeat Richard Nixon.",2238,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
24491,Other,I escaped just as the robots arrived.,2238,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
24492,Other,"All right, I'm low on bullets. Everybody scooch together.",2238,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
24493,Leela,It's not too late. You can still win the election.,2238,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
24494,Other,"No, I can't. The Earthers are right. I have no earth certificate.",2238,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
24495,Leela,"But you will have one in just a few hours. And everyone will know it's real, cause we'll broadcast your birth on live TV!",2238,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
24496,Fry,"If it's on TV, it has to be real!",2238,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
24497,Other,Morbo interrupts Bowling for Quatloos to present breaking coverage of the birth of Senator Chris Travers.,2239,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
24498,Other,"We now go live to the delivery room, where we're already at there.",2239,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
24499,Other,Ow!,2239,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
24500,Leela,"Back, please! She needs room.",2239,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
24501,Other,Thanks.,2239,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
24502,Leela,Not you. The camerawoman needs room!,2239,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
24503,Other,"This is it, ladies and gentlemen. The candidate is...I believe he's crowning!",2239,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
24504,Other,"Push, Mom, push. You can do it.",2239,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
24505,Other,I bet nothing comes out. Just you watch.,2239,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
24506,Other,Here comes the head. And now the neck!,2239,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
24507,Other,"Linda, I'm down here at the pelvis, and folks round these parts can't remember the last time a time-traveling senator attended his own birth. Back to you.",2239,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
24508,Other,"Thanks, Morbo. You be careful down there.",2239,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
24509,Other,"And the candidate is born! We have a birth...repeat, we have a birth!",2239,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
24510,Other,Aw...he's got his own eyes.,2239,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
24511,Other,"Well, who'd have thunk it. He was born all right, just like he said.",2239,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
24512,Other,Outside New New York Historical Society. A large banner reading,2240,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24513,Other,"And with the polls now closed in every time zone worldwide, from Tomorrowland to the Republic of Yesterday, we are able to declare a winner. Chris Travers, who leapt backwards in time and ahead in the polls, has defeated Richard Nixon.",2241,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24514,Leela,He did it! He did it!,2241,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24515,Other,Yes!,2241,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24516,Leela,"Congratulations, Mr. President.",2241,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24517,Other,"It's all thanks to you, Leela. You stood by me and exposed my private medical records, even after I begged you not to.",2241,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24518,Leela,"Aw, thanks. Now, get up to that podium and change the world.",2241,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24519,Amy,"Too bad your pal Nixon lost, Bender. You must be pretty glorked off.",2241,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24520,Bender,Nope. I don't give a bag of butts who won the election. Nothing's going to change.,2241,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24521,Leela,What? How can you say that?,2241,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24522,Bender,Watch and learn.,2241,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24523,Other,"My fellow Earthicans, I am honored and humbled to stand before you tonight as your next president. Together, we will–  Hey, what's-what's going on? What's happening?",2241,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24524,Bender,"You see, since Nixon wasn't elected, the robot uprising didn't happen and Travers never got sent back from the future. It's Politics 101!",2241,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24525,Other,"And the votes are in. Richard Nixon, running unopposed, has been reelected by a narrow landslide.",2241,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24526,Hermes,Say what?,2241,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24527,Other,"My fellow Earthicans, I am honored and humbled to gloat before you tonight as your next president.",2241,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24528,Fry,"Wow, it really doesn't matter who you vote for.",2241,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24529,Leela,At least we tried to make a difference by supporting Senator...Senator... What was his name again?,2241,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24530,Fry,I don't remember!,2241,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24531,Hermes,We never even left this building.,2241,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24532,Farnsworth,What?!,2241,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24533,Other,Nixon always wins! A-woo!,2241,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24534,Other,"Wow.Aquariums have really changed since I was a boy and no one ever took me to them.Where's the glass? There isn't any.The water's held in place by gravity fields, so there's nothing for kids to smear yogurt on.I like strawberry yogurt.Can I touch the water? I wouldn't, but I'm smart. Help! Police! At.Welcome To Jurassic tank. Picture time.Everybody get together. Hang on, I need a tripod.Let me just extend the old third leg. Ooh, yeah.That's stable, baby.Just need to pick a lens.L's see zoom lens? Nope.They live lens? Eh, so-so.Twilight zone one-minute-in-the-future lens? Bender",2241,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
