,Characters,Quotes
2804,Nine,"These evil creatures preyed on all life, driving species after species to extinction. Meanwhile, however, the second species evolved to fend off the Dark Ones, befriending and protecting all other living things."
2805,Fry,Even Céline Dion?
2806,Nine,"Probably. We call these noble beings the Encyclopods, because their DNA incorporates the DNA of every endangered species they encountered, so they can recreate them if they go extinct."
2807,Fry,"Just as a pillow, a wig and a corncob pipe can be used to recreate my old girlfriend!"
2808,Nine,Bingo.
2809,Transition Announcer 2,"Meanwhile, at the Honeybun Hideout."
2810,LaBarbara,There! Now you know how it feels to be locked up in a go-go cage.
2811,Hermes,What the hell are you talking about?
2812,LaBarbara,Shut your man-hole.
2813,Hermes,I feel dirty.
2814,Leela,"Are you sure Fry is working for your father? It just doesn't seem like him to be so evil, or to hold down a job."
2815,Amy,"It's true, Leela. Cross My Heart bra and swear to Goddess."
2816,Leela,"But the Fry I know wouldn't do that. I'm gonna call his cell phone telephone and prove you wrong.   Oh, no! Frida's been murdered!"
2817,LaBarbara,Sweet she-cattle of Seattle!
2818,Hermes,"Not your strong suit, woman."
2819,Amy,Who could have done this?
2820,Leela,Your dad? Nixon?
2821,Amy,Fry?
2822,Leela,"No, never. I don't think. Anyhow, there's a crazed murderer on the loose, possibly in the shadows or hanging from the ceiling!  So just stay calm while I call Fry."
2823,Fry,So where are the Encyclopods and the Dark Ones now?
2824,Nine,"Wh-...  Many more died out, like the Encyclopods. But, and this is the great secret of our age, we believe they left an egg behind."
2825,Fry,Is it edible?
2826,Nine,"We're not gonna eat it! Not unless we find a second one. No, Fry, we intend to hatch it!"
2827,Hutch,And that's where you come in.
2828,Fry,And here I am.
2829,Nine,"At long last the tide of Chi has returned, and its nourishing flow has awakened the dormant egg."
2830,Fry,That's good.
2831,Hutch,"It's better than good. It's better. With its massive stash of DNA, the Encyclopod can reconstruct every species that ever went extinct."
2832,Nine,"Imagine, all the animals that failed evolution's test, alive again! The dodo bird, the brittle-klutz, the striped biologist-taunter."
2833,Fry,"So, where is this egg?"
2834,Nine,In the violet dwarf star system.
2835,Fry,And what does it look like?
2836,Nine,A violet dwarf star!
2837,Fry,"You mean, the whole star is a single... Whoa! Sci-fi."
2838,Nine,"Alas! Even now, a Dark One is headed to the star to ensure its destruction."
2839,Fry,Dang! So what does this Dark One look like?
2840,Nine,We don't know. I admit it's a horrifically grave situation.
2841,Hutch,"Don't sugarcoat it, Nine. The Dark Ones have been evolving so long, it could be anything or anyone. Or anybody."
2842,Fry,"You mean, like, people?"
2843,Hutch,"Any people. It will kill the egg, and every dude, woman and child who knows about it."
2844,Nine,"Even our crazy caps will be useless at close range. That's why only you, with your defective unreadable brainwave, may be able to thwart them and usher in a new green age of wonder and..."
2845,Fry,You're on Fry-time. Leela! Did you get my message?
2846,Leela,What message?
2847,Fry,Didn't you see Frida Waterfall?
2848,Leela,So you did kill Frida Waterfall?
2849,Fry,"What? No. I told her to tell you that I'm... Oh, Jeep! The Dark Ones got her. It's all true. We need to talk, Leela. Then I can explain...  Well, I can't explain anything, but we should talk anyway. Where are you?"
2850,Leela,"Oh, no. I'm not gonna expose the Honeybun Hideout. Where are you?"
2851,Fry,Near the Keeler Crater on Mars. Do you know it?
2852,Leela,"I, I, uh... I think I read about it."
2853,Leela,I'll meet you at the south rim in one hour. No moustaches.
2854,Zapp,"Kif, set coordinates, 36-24-36. AKA, Leela."
2855,Fry,Ten minutes late. Ain't that just like a womanista?
2856,Leela,Psst. Are you alone?
2857,Fry,"Of course, don't you trust me?"
2858,Zapp,"There's no escape, Leela. If you surrender, wave your shirt in the air."
2859,Leela,"Fry, you traitor!"
2860,Amy,"Hop onto the magnet, Leela!"
2861,Leela,"Okay. One, two..."
2862,Leela,"I can't believe you ratted me out, Fry."
2863,Fry,"I'm not a rat, I swear. If I'm any rodent, it's the loyal capybara, king of the rats! No, wait."
2864,Linda,"This just in, we are about to get our asses blown off. LaBarbara?"
2865,LaBarbara,"That's right, Linda."
2866,Amy,"Stay strong, ladies. We can lose them in the giant miniature golf course."
2867,Fry,But the course isn't finished. And there's no girls allowed.
2868,Amy,Fore!
2869,Zapp,"So, they want to play mini golf, eh? Two can play at that game. Or even four, depending on the number of ball colors available."
2870,Zapp,I choose pink.
2871,Kif,"That's their color, sir."
2872,Zapp,The hell it is.
2873,Leela,They're gaining on us. We need a birdie on the windmill hole.
2874,Amy,Wait. Wait. Drop the boot!
2875,Kif,"Sir, at our present speed, the computer predicts a 100% chance we'll be sliced in half. We'll never make it."
2876,Zapp,"Not with that attitude, we won't. Same speed ahead!"
2877,Zapp,"We made it through, Kif. How many men did we lose?"
2878,Kif,All of them.
2879,Zapp,"Well, at least they won't have to mourn each other. Seal the airlocks, and draw the shades. Resume shooting."
2880,Fry,"Oh, no! The gorilla! That's a par-four!"
2881,Leela,The mouth's too dangerous. I'm going for the nose.
2882,Amy,Don't be a sucker. You won't come out anywhere near the hole. You need to aim for the jaws just when they start to close.
2883,Leela,Start to close? Are you out of your...
2884,Leela,We made it!
2885,Zapp,Captaining 101 . Go for the nose.
2886,Bender,My arms are broken. I'll never paint again.
2887,Kif,You can't sue the military.
2888,Bender,I'm okay then.
2889,Zapp,Damage report.
2890,Kif,"We lost all remaining food and oxygen, Captain. As well as our XM Radio antenna."
2891,Zapp,"Then this chase is over. Kif, set course for the nearest XM repair facility. Meanwhile, we shall sing top hits from the '80s."
2892,Kif,"Which '80s, sir?"
2893,Zapp,"For me, there are only one '80s."
2894,Hermes,The shot was too good! We're jamming straight for the hole.
2895,Zoidberg,"We're gonna crash, even."
2896,Amy,"Shmeesh, shmell out, shmeverybody. It's a wormhole hole."
2897,Farnsworth,"Of course, a wormhole! We'll simply disappear and reappear in a...  ...nother part of the universe."
2898,Amy,We made it!
2899,Farnsworth,"Uh, whaa..."
2900,Leela,Crud nuggets! We de-spaced right next to the Nimbus.
2901,Zoidberg,"Just when you think the chase is over, it gets twice as exciting!"
2902,Bender,"Hey, look at that."
2903,Zapp,"Well, well, well. My bloodhound-like instincts must have hunted them down while my other parts were throbbing to Duran Duran."
2904,Kif,Shall I initiate a pointless and potentially fatal pursuit?
2905,Zapp,Make it so.
2906,Bender,"It's gonna be fun on the bun, in space."
2907,Leela,Look! The asteroid. Now it's crawling with life. Like Zoidberg's sandals!
2908,Fry,Wow! It's incredible.
2909,Leela,But it'll be destroyed when Leo Wong blows up the violet dwarf. So why are you helping him?
2910,Fry,"I can't tell you, Leela. You just have to trust me."
2911,Leela,"You keep saying that, but you have to give me something to go on or I..."
2912,Planet Express Ship Alarm,Out of whale oil. Out of whale oil.
2913,Leela,The out-of-fuel indicator. It's indicating.
2914,Zoidberg,"Say, what's that violet-colored dwarf-like star thing we're drifting into?"
2915,Leela,The violet dwarf star!
2916,Fry,"Of course. The gorilla was the 18th hole, so we're headed into the ball return."
2917,Zoidberg,"Aye, what else now can go wrong?"
2918,Zapp on the monitor),"Ladies, you're under arrest. Prepare to be boarded again and again."
2919,Petunia,He'll never take me alive.
2920,Leela,Don't give up yet. I've got one more trick up my sleeve.
2921,Amy,That's exactly the number we need.
2922,Zapp,"Ah, the fairer sex."
2923,Zapp,"Something's very wrong here, and yet a little bit right."
2924,Leela,"Not so fast, Brannigan."
2925,Bender,"Even less fast, feministas!"
2926,Leela,Bender?
2927,Bender,All two tons of me.
2928,Bailiff,"Oye, oye, oye. All rise for the honorable Chief Justice D-O-G-G and the Associate Justices."
2929,Judge Dogg,"Yo. Seat it or beat it. The charges against y'all femditos is murder, mayhem, vandalism, kidnapping and resisting arrest. Damn! The big five. You may now make your opening ""what you got to say for yourselves."""
2930,Leela,"May it please the Court...  I mean, may it plizzle the cozizzle."
2931,Judge Dogg,Proceed.
2932,Leela,"These charges are outrageous. Our only goal was to save a rare violet star and its precious ecosystem. If protecting the environment is a crime, then..."
2933,Judge Dogg,Protecting the environment is a crime.
2934,Leela',I rest my mouth.
2935,Bailiff,Do you swear to tell the whole truth and nothing but the truth?
2936,Nixon,"I... Well, now, I... Am I under oath when I take the oath?"
2937,Ruth Bader Ginsburg's head,Can the witness identify the feminista leader?
2938,Bender,"That's her right there, with the ""I'm gonna kill you Bender"" look in her eye."
2939,Antonin Scalia's Head,"Hey, aren't you the robot who robbed me at gunpoint last year?"
2940,Bender,"No further answers, Your Honor."
2941,Fry,"Please, Justice Dogg, Leela and her friends are completely innocent."
2942,Judge Dogg,Hold up. Were you or were you not abducted by these hoes?
2943,Fry,"Well, abducted is such an ugly word."
2944,Clarence Thomas' head,"Mr. Wong, the court cannot compel you to testify against your own daughter."
2945,Mr. Wong,"No. No, I want to. Also, I got something to say about my wife."
2946,Judge Dogg,"Aw, yeah. Having heard some of the testimony over these jams I've been listening to, me and my crew will now kick it in the mix."
2947,Judge Dogg,"A'ight. We got us a verdict up in this High Court. Bailiff, drop it like it's legal precedent."
2948,Bailiff,"In the matter of Leo Wong v. The Greenorita Eco-Feminist Collective, four justices vote to convict, five to acquit."
2949,Antonin Scalia's Head,"However, since the vote was strictly along gender lines and the female justices' votes only count half, you are hereby found guilty."
2950,Ruth Ginsberg's Head,"It's a humiliating and biased system, but it works."
2951,Judge Dogg,Fifty years in the maximum security Dogg house.  Peace.
2952,Warden,Ladies! Welcome to Hell.
2953,Petunia,Beats Nutley on a Saturday night.
2954,Warden,"This is a privately-owned for-profit prison and I run a tight, cheap ship! I've done this by cutting costs everywhere, especially on punishment. I rely on you inmates to make prison unpleasant for yourselves. You're encouraged to sexually harass new prisoners, organize no-holds-barred catfights and maintain poor hygiene."
2955,Amy,"Try and make me, copper."
2956,Warden,Oh... a troublemaker.  Taste the lash of my 99-cent-store nightstick!
2957,Mr. Wong,"Yee-ha! With the feministas in jail, it full speed ahead. You and me, Fry. We implode the violet dwarf star tomorrow. Ka-boom-boom!"
2958,Fry,You and me?
2959,Mr. Wong,Yeah.
2960,Fry,Tomorrow?
2961,Mr. Wong,Tomorrow.
2962,Fry,Ka-boom?
2963,Mr. Wong,Ka-boom-boom!
2964,Fry,"Hello? Madfellows? I need to-  Okay, Leo Wong's about to destroy the violet dwarf. So, whatever I need to know to stop him, tell me now."
2965,Nine,"Alas! Stopping Wong isn't the only problem. One of the Dark Ones will try to stop you from stopping him. So, you must stop it from stopping you from stopping him."
2966,Fry,But how can I stop it stop me stop him?
2967,Nine,"Stop it! Behold, the Omega Device."
2968,Fry,"That's it? The name ""Omega Device"" sort of conjured up something cooler looking. Not that I'm disappointed or anything."
2969,Nine,The important thing is what's inside.
2970,Fry,What does that look like?
2971,Hutch,"No one knows, man. It was invented by a blind inventor, and the one dude he described it to was deaf."
2972,Mad Fellow,So the legend goes.
2973,Nine,"When activated, the device will emit a localized blast of delta-band noise to momentarily disable the Dark One."
2974,Fry,Like farting in a tent?
2975,Nine,"No, an elevator. Which is why you must strike the enemy at point blank range!"
2976,Fry,"But the Dark One could look like anything or anyone, right?"
2977,Hutch,Or anywhere.
2978,Fry,"So, what's your plan to recognize it?"
2979,Nine,We don't have one.
2980,Fry,Got it.
2981,Hutch,"And we don't dare think of one neither. 'Cause if we do, the Dark Ones might sense kind of the general vibe. Even through our mighty foil.  Oh, man! Anyone got some tape or some gum?"
2982,Nine,"As my colleague indicated, the plan cannot come from us, Fry. We were counting on you and your unreadable brain to come up with something."
2983,Fry,That was a mistake.
2984,Nine,I see that now.
2985,Hutch,"Freaky thing is, the Dark Ones' thoughts are unreadable, just like yours."
2986,Nine,"Yes, if we dared unwrap our heads, we could easily locate the one other being whose mind we can't read. The Dark One!"
