,Characters,Quotes
35360,lisa,co-president?  are you crazy?
35361,bart,mom!  lisa won't share!
35362,marge,"be nice to your brother, lisa."
35365,lisa,appointed a supreme court justice.
35369,homer,searched for lincoln's gold.
35370,lisa,"dad, that's just a myth.  lincoln didn't hide any gold in"
35371,homer,then what is his ghost protecting?
35372,homer,"... fourscore four, fourscore five, fourscore six,"
35373,marge,wait!  how do you know this is where lincoln buried the
35374,homer,i just started what from a what?
35375,marge,your plan makes no sense.
35376,homer,"gold bars discovered by marge, zero.  gold bars discovered"
35377,marge,gold bars discovered by homer?
35379,lisa,"if i'm going to bail the country out, i'll have to"
35381,lisa,"see, that has the same problem.  we need to soften"
35388,bart,"hey, lis, i need a favor."
35389,lisa,"not now, bart, i'm about to speak to a hundred"
35392,bart,but you told me i should do something with my life.
35395,lisa,"my fellow americans and voting illegal aliens, i"
35399,lisa,the months ahead will be long and arduous.  but it's
35400,bart,"[walks into camera view, playing guitar and singing"
35401,lisa," this is my brother bart, who doesn't"
35402,bart,"hey, lis, my music's going to make it a lot easier"
35407,bart,"[singing to ""day-o (the banana boat)""] daylight come"
35409,bart,post office box three oh four five two.
35412,lisa,"oh, but bart could screw everything up."
35414,lisa,"no, just keep him out of my hair."
35418,lisa,"you know something, bart, you're right.  my lack of"
35419,bart,"thank you.  down low!  [extends his hand, but retracts it"
35420,lisa," you're too much, bart.  that's why i'm"
35421,bart,wow?  you're really asking for my help?
35422,lisa,absolutely.  i want you and your pals to go away to camp
35423,bart,"well, if my country needs me ... can we skinny dip?"
35424,lisa,at camp david?  sure.  they couldn't keep pants on
35425,bart,"oh, lisa's counting on me for this coolness report."
35429,bart,you mean lisa wanted to get rid of me?
35431,bart,i guess i am an embarrassment.
35433,bart,you put an ad in my vision?
35436,marge, dear countryman.  you've
35437,homer,"oh boy, oh boy, oh boy!"
35438,marge,my gold is in the heart of every freedom-loving american.
35440,marge,"it's in our mighty rivers, our majestic -- well, isn't"
35442,bart,you guys should relax; you'll live longer.
35443,lisa,"bart, you're supposed to be at camp david."
35444,bart, you're meeting with debt collectors
35446,bart,we tried to call you all day saturday.
35448,bart,"dude, i know.  i left a message with some guy named"
35450,bart,he might have been a temp.  very surly.
35453,bart,"what happened to you, china?  you used to be cool."
35455,bart,"solid.  the rest of you go on home, and look in your"
35456,lisa,"thanks, bart.  you bought us some time.  what can i do to"
35460,lisa," ohhh, oh.  consider it done."
35461,lisa,"there you are!  come on, we have to go.  dad pushed a"
35462,bart,"you're not going to believe it, lis.  this cool indian guy"
35463,lisa,really?  anything good?
35464,bart,"i'll say!  i've got my own band, and a moped."
35466,bart,"eh, some government job."
35470,homer,"behold, i am king talky tiki.  [a jet of flame erupts from"
35472,homer,"hey, flanders!  can your god do that?"
35474,homer,"irregardless, i am your god now.  [another jet of flame"
35475,marge,"homer, you can't just re-route the gas line.  do you know"
35476,homer,do anger talky tiki!  i am all-power -- [the idol tips
35482,homer,i threw you a party at my house.
35484,bart," okay, mom, we're rolling."
35485,marge,i wrote a poem for barney on this special occasion.
35487,marge,"gimmie that!  [grabs the camera by the lens, so all we see"
35489,lisa,"mr. gumble, you're upsetting me."
35492,homer,"you wish.  that's the stage we call, ""professor barney"" --"
35494,homer,"marge, you're making a complete fool of yours -- oh, it's"
35497,homer,disgracefully hilarious!  you passed out before we could
35504,homer,"wait a minute, barney.  you've got to be sober to fly.  i"
35510,homer,"oh.  my name is homer, and i'm planning a trip to st."
35512,homer,is there any other st. louis?
35514,homer,pffft.  not a chance!  i can sink way lower.  i just
35522,bart,do you think we should enter?
35523,lisa,"well, it shouldn't be too hard to beat the old"
35534,lisa,"now, when the momma bird returns to feed her babies,"
35535,bart,"lisa, people these days don't want to see a baby"
35536,lisa,is that rainier wolfcastle?
35539,marge,you danced for hours just because they told you to?
35540,homer,"if i didn't, i'd lose their respect."
35541,homer,"so, you missed some big changes at moe's.  he hangs"
35545,homer,wasted?  what about our staring contests?  and the way we
35547,homer,"oh, so you're better than me, is that it?"
35553,marge,so how was your ride with barney.
35554,homer,i don't want to talk about it!  [starts to cry and runs
35555,homer, stupid barney!  thinks he's too good
35556,marge,"cheer up, homey.  you don't need friends to be happy.  i"
35557,homer,but you've got me.  who have i got?
35558,marge, you still have lenny and carl.
35559,homer,"aw, lenny and carl suck!   please don't tell"
35560,marge,"well, if barney's that important to you, you've got to"
35561,homer,"oh, why can't i have a nickname?"
35562,lisa,"oh, we'll never get a good picture."
35563,bart,"hey, why don't we dump spaghetti on maggie's head?"
35564,lisa,that picture's a cliché.
35566,homer,"lenny, carl, i know a lot of people bad-mouth you and"
35571,homer,"well, if it isn't little miss ""i'm not wasting my life"
35581,homer,no!  you've got to be sober for this.  gimmie that.
35585,homer, stay away from my wife.  [takes a swing (and a
35588,homer,you can't prove i did it.
35589,lisa,"no, you saved our lives."
35590,homer,i could do a lot of things if i had some money.
35592,marge,"kids!  the new phone books are here, and your picture's on"
35594,bart," whoa, cool, lemme see!"
35595,marge,isn't that adorable?  i guess some baby pictures were on
35596,bart,"oh, we'll be the laughingstock of the whole town."
35597,lisa,"well, at least we won the bike."
35598,marge,"actually, i took the picture, so i gave my prize to the"
35601,marge,just kidding; i would never do that.  [brings the bike out
35603,homer,yeah.  so what do you call this stuff?
35605,homer, it's not bad.  [secretly pulls a flask from
35607,homer,"ooh, my first issue of ""self-test monthly!""  finally, i"
35608,bart,i'm betting it's hunger and rage.
35609,homer,"yeah, but in what ratio?"
35610,homer,"okay, flanders, your love quiz score is ... 61.  that"
35614,homer," oh, yeah.  i saw a gopher.  what a day!"
35615,homer,"okay, last question.  who is your favorite back street"
35618,homer,"according to this, you're both idiots."
35620,homer," okay, there's a black widow at the door, a"
35622,marge,"homey, for god's sakes, it's two a.m."
35623,homer,"fine, i'll take the next quiz.  "
35624,marge, i don't know!  i'm trying
35625,homer,"okay, non-smoker, add eight years,  so"
35627,homer,i've only got three more years to live.
35628,marge,"well, maybe you added it wrong; let me have it.  [takes"
35629,homer,"see?  and these quizzes are never wrong, marge.  they're"
35630,homer,can't sleep -- gonna die.  can't sleep -- gonna die.
35639,bart,"hey, what's all the screaming?"
35640,lisa,"some of us have grammar school in the morning, you know."
35641,marge,"you should see a doctor, homey.  a head doctor."
35642,homer,i'm not crazy.  it's the tv that's crazy!  [yells at the
35644,homer,"you see?  gibberish, all gibberish."
35646,homer,florida?  but that's america's wang!
35652,lisa,look at the size of that gator.
35655,bart,do you have any hobo chunks we could throw to him?
35657,marge,"aw, he can crawl up through my toilet any day."
35659,homer, bring on the rapping granny!  [the crowd
35661,homer,all for homer.   all for homer.
35665,homer,"biotch?  moi?  [shakes up the bottle, and sprays kid"
35670,homer,"they called you a pig, sheriff."
35672,homer," we built this city, this kick-ass city,"
35678,marge,did you really have to handcuff the children?
35680,marge,you seemed so understanding before.  what happened
35682,marge,"homer, no!  you'll kill us all."
35684,marge,this family has hit a new low.  we're on the run from the
35687,bart,"sorry, i just want to be a broom boy so bad."
35699,homer,jimmy crack corn and i don't care
35700,lisa,"wow, look at all the stars you can see here."
35701,marge,those noxious gasses from the swamp must magnify them.
35702,bart,i'm getting used to this country life.  teacher says i'm
35703,marge,and y'all hardly ever bicker any more.
35704,lisa,"too hot to bicker, i reckon."
35705,homer,"you know, killing that gator was the best decision i ever"
35709,homer,"yep, this place is great.  and some day, when lisa and"
35711,marge,you mean when they marry other people.
35712,homer,"okay, but i ain't paying for two weddin's."
35713,marge,we'd be much better rock-breakers if we weren't all
35715,marge,"you know, you catch more flies with honey than with"
35722,homer,"well, what am i supposed to do?"
35723,marge,"okay, bart, i'll sweet-talk the sheriff while you"
35725,marge,restock the possum bar.  we're almost out of claws.
35727,marge,"my goodness, what a lovely suit, sheriff.  is that"
35729,marge,"well, the fabric really brings out the red in your"
35731,marge,"dang, i wish i could, but in august, our chain gang"
35736,homer,that's what we've been trying to tell you.
35738,homer,fine.  there are plenty of other states that are
35742,lisa,"north dakota, here we come!"
35743,bart,i always wanted to see mount rushmore!
35750,homer," aw, poor cyborganizer."
35751,marge," homer, sitting that close to the tv can't be good for"
35752,homer,talking while the tv's on can't be good for *you*.
35753,marge,you should get your eyes checked.  i'm taking bart to the mall
35754,homer,"nah, i want to enjoy this show before the network retools it."
35758,marge,we need something quick.  my husband's eyes are really shot.
35759,homer," whee! touch the sky, maggie!  whee!"
35762,marge,"come on, bart.  while your dad gets his glasses, we'll go shop for your"
35763,bart, i hate shopping.  just get me a deck of cards and i'll win
35764,marge,but you need to try things on.  every brand has a different idea of
35765,bart," i'm in tantrum position.  t-minus five, four,"
35766,marge,"fine, you win.  i'll do your shopping for you."
35767,bart,tantrum averted ... but now i can't forget the cat! 
35771,homer,"eew, she ruined the plastic ono band! [throws glasses on a large"
35773,homer,will it get me out of having to choose glasses?
35776,marge,"well, looks like we got everything for bart's camping trip"
35777,lisa,it got rave reviews from both the entertainment radio network and the
35780,lisa," oh, he'll never dance with her.  she'll have to"
35783,lisa," that's my name with ""bella"" on the end of it!  ask her!"
35788,lisa,she's not plain; she's beautiful!
35795,lisa,"oh, mom, i wanna be a dancer!"
35796,marge,"that's wonderful, honey!  we should ask your father, though.  where is"
35799,marge,i remember little vicki valentine.  her perky smile and dancing
35800,lisa,"well, i think world war ii helped a little, mom."
35801,marge,"don't smart mouth, lisa."
35805,marge,"alright, i'd like to sign my daughter up for lessons, vicki."
35815,lisa,"but i want to learn a dance i can use in real life, like the tango de"
35817,marge,"uh, little vicki, i really think she had her heart set on--"
